Time,sleep_predictions
2021-01-14 01:27:30.500,0.0
2021-01-14 01:28:00.500,0.0
2021-01-14 01:28:30.500,0.0
2021-01-14 01:29:00.500,0.0
2021-01-14 01:29:30.500,0.0
2021-01-14 01:30:00.500,0.0
2021-01-14 01:30:30.500,0.0
2021-01-14 01:31:00.500,0.0
2021-01-14 01:31:30.500,0.0
2021-01-14 01:32:00.500,0.0
2021-01-14 01:32:30.500,0.0
2021-01-14 01:33:00.500,0.0
2021-01-14 01:33:30.500,0.0
2021-01-14 01:34:00.500,0.0
2021-01-14 01:34:30.500,0.0
2021-01-14 01:35:00.500,0.0
2021-01-14 01:35:30.500,0.0
2021-01-14 01:36:00.500,0.0
2021-01-14 01:36:30.500,0.0
2021-01-14 01:37:00.500,0.0
2021-01-14 01:37:30.500,0.0
2021-01-14 01:38:00.500,0.0
2021-01-14 01:38:30.500,0.0
2021-01-14 01:39:00.500,0.0
2021-01-14 01:39:30.500,0.0
2021-01-14 01:40:00.500,0.0
2021-01-14 01:40:30.500,0.0
2021-01-14 01:41:00.500,0.0
2021-01-14 01:41:30.500,0.0
2021-01-14 01:42:00.500,0.0
2021-01-14 01:42:30.500,0.0
2021-01-14 01:43:00.500,0.0
2021-01-14 01:43:30.500,0.0
2021-01-14 01:44:00.500,0.0
2021-01-14 01:44:30.500,0.0
2021-01-14 01:45:00.500,0.0
2021-01-14 01:45:30.500,0.0
2021-01-14 01:46:00.500,0.0
2021-01-14 01:46:30.500,0.0
2021-01-14 01:47:00.500,0.0
2021-01-14 01:47:30.500,0.0
2021-01-14 01:48:00.500,0.0
2021-01-14 01:48:30.500,0.0
2021-01-14 01:49:00.500,0.0
2021-01-14 01:49:30.500,0.0
2021-01-14 01:50:00.500,0.0
2021-01-14 01:50:30.500,0.0
2021-01-14 01:51:00.500,0.0
2021-01-14 01:51:30.500,0.0
2021-01-14 01:52:00.500,0.0
2021-01-14 01:52:30.500,0.0
2021-01-14 01:53:00.500,0.0
2021-01-14 01:53:30.500,0.0
2021-01-14 01:54:00.500,0.0
2021-01-14 01:54:30.500,0.0
2021-01-14 01:55:00.500,0.0
2021-01-14 01:55:30.500,0.0
2021-01-14 01:56:00.500,0.0
2021-01-14 01:56:30.500,0.0
2021-01-14 01:57:00.500,0.0
2021-01-14 01:57:30.500,0.0
2021-01-14 01:58:00.500,0.0
2021-01-14 01:58:30.500,0.0
2021-01-14 01:59:00.500,0.0
2021-01-14 01:59:30.500,0.0
2021-01-14 02:00:00.500,0.0
2021-01-14 02:00:30.500,0.0
2021-01-14 02:01:00.500,0.0
2021-01-14 02:01:30.500,0.0
2021-01-14 02:02:00.500,0.0
2021-01-14 02:02:30.500,0.0
2021-01-14 02:03:00.500,0.0
2021-01-14 02:03:30.500,0.0
2021-01-14 02:04:00.500,0.0
2021-01-14 02:04:30.500,0.0
2021-01-14 02:05:00.500,0.0
2021-01-14 02:05:30.500,0.0
2021-01-14 02:06:00.500,0.0
2021-01-14 02:06:30.500,0.0
2021-01-14 02:07:00.500,0.0
2021-01-14 02:07:30.500,0.0
2021-01-14 02:08:00.500,0.0
2021-01-14 02:08:30.500,0.0
2021-01-14 02:09:00.500,0.0
2021-01-14 02:09:30.500,0.0
2021-01-14 02:10:00.500,0.0
2021-01-14 02:10:30.500,0.0
2021-01-14 02:11:00.500,0.0
2021-01-14 02:11:30.500,0.0
2021-01-14 02:12:00.500,0.0
2021-01-14 02:12:30.500,0.0
2021-01-14 02:13:00.500,0.0
2021-01-14 02:13:30.500,0.0
2021-01-14 02:14:00.500,0.0
2021-01-14 02:14:30.500,0.0
2021-01-14 02:15:00.500,0.0
2021-01-14 02:15:30.500,0.0
2021-01-14 02:16:00.500,0.0
2021-01-14 02:16:30.500,0.0
2021-01-14 02:17:00.500,0.0
2021-01-14 02:17:30.500,0.0
2021-01-14 02:18:00.500,0.0
2021-01-14 02:18:30.500,0.0
2021-01-14 02:19:00.500,0.0
2021-01-14 02:19:30.500,0.0
2021-01-14 02:20:00.500,0.0
2021-01-14 02:20:30.500,0.0
2021-01-14 02:21:00.500,0.0
2021-01-14 02:21:30.500,0.0
2021-01-14 02:22:00.500,0.0
2021-01-14 02:22:30.500,0.0
2021-01-14 02:23:00.500,0.0
2021-01-14 02:23:30.500,0.0
2021-01-14 02:24:00.500,0.0
2021-01-14 02:24:30.500,0.0
2021-01-14 02:25:00.500,0.0
2021-01-14 02:25:30.500,0.0
2021-01-14 02:26:00.500,0.0
2021-01-14 02:26:30.500,0.0
2021-01-14 02:27:00.500,0.0
2021-01-14 02:27:30.500,0.0
2021-01-14 02:28:00.500,0.0
2021-01-14 02:28:30.500,0.0
2021-01-14 02:29:00.500,0.0
2021-01-14 02:29:30.500,0.0
2021-01-14 02:30:00.500,0.0
2021-01-14 02:30:30.500,0.0
2021-01-14 02:31:00.500,0.0
2021-01-14 02:31:30.500,0.0
2021-01-14 02:32:00.500,0.0
2021-01-14 02:32:30.500,0.0
2021-01-14 02:33:00.500,0.0
2021-01-14 02:33:30.500,0.0
2021-01-14 02:34:00.500,0.0
2021-01-14 02:34:30.500,0.0
2021-01-14 02:35:00.500,0.0
2021-01-14 02:35:30.500,0.0
2021-01-14 02:36:00.500,0.0
2021-01-14 02:36:30.500,0.0
2021-01-14 02:37:00.500,0.0
2021-01-14 02:37:30.500,1.0
2021-01-14 02:38:00.500,0.0
2021-01-14 02:38:30.500,0.0
2021-01-14 02:39:00.500,1.0
2021-01-14 02:39:30.500,0.0
2021-01-14 02:40:00.500,0.0
2021-01-14 02:40:30.500,0.0
2021-01-14 02:41:00.500,0.0
2021-01-14 02:41:30.500,0.0
2021-01-14 02:42:00.500,0.0
2021-01-14 02:42:30.500,0.0
2021-01-14 02:43:00.500,0.0
2021-01-14 02:43:30.500,0.0
2021-01-14 02:44:00.500,0.0
2021-01-14 02:44:30.500,0.0
2021-01-14 02:45:00.500,0.0
2021-01-14 02:45:30.500,0.0
2021-01-14 02:46:00.500,0.0
2021-01-14 02:46:30.500,0.0
2021-01-14 02:47:00.500,0.0
2021-01-14 02:47:30.500,0.0
2021-01-14 02:48:00.500,0.0
2021-01-14 02:48:30.500,0.0
2021-01-14 02:49:00.500,0.0
2021-01-14 02:49:30.500,0.0
2021-01-14 02:50:00.500,0.0
2021-01-14 02:50:30.500,0.0
2021-01-14 02:51:00.500,0.0
2021-01-14 02:51:30.500,0.0
2021-01-14 02:52:00.500,0.0
2021-01-14 02:52:30.500,0.0
2021-01-14 02:53:00.500,0.0
2021-01-14 02:53:30.500,0.0
2021-01-14 02:54:00.500,0.0
2021-01-14 02:54:30.500,0.0
2021-01-14 02:55:00.500,0.0
2021-01-14 02:55:30.500,0.0
2021-01-14 02:56:00.500,0.0
2021-01-14 02:56:30.500,0.0
2021-01-14 02:57:00.500,0.0
2021-01-14 02:57:30.500,0.0
2021-01-14 02:58:00.500,0.0
2021-01-14 02:58:30.500,0.0
2021-01-14 02:59:00.500,0.0
2021-01-14 02:59:30.500,0.0
2021-01-14 03:00:00.500,0.0
2021-01-14 03:00:30.500,0.0
2021-01-14 03:01:00.500,0.0
2021-01-14 03:01:30.500,0.0
2021-01-14 03:02:00.500,0.0
2021-01-14 03:02:30.500,0.0
2021-01-14 03:03:00.500,0.0
2021-01-14 03:03:30.500,0.0
2021-01-14 03:04:00.500,0.0
2021-01-14 03:04:30.500,0.0
2021-01-14 03:05:00.500,0.0
2021-01-14 03:05:30.500,0.0
2021-01-14 03:06:00.500,0.0
2021-01-14 03:06:30.500,0.0
2021-01-14 03:07:00.500,0.0
2021-01-14 03:07:30.500,0.0
2021-01-14 03:08:00.500,0.0
2021-01-14 03:08:30.500,0.0
2021-01-14 03:09:00.500,0.0
2021-01-14 03:09:30.500,0.0
2021-01-14 03:10:00.500,0.0
2021-01-14 03:10:30.500,0.0
2021-01-14 03:11:00.500,0.0
2021-01-14 03:11:30.500,0.0
2021-01-14 03:12:00.500,0.0
2021-01-14 03:12:30.500,0.0
2021-01-14 03:13:00.500,0.0
2021-01-14 03:13:30.500,0.0
2021-01-14 03:14:00.500,0.0
2021-01-14 03:14:30.500,0.0
2021-01-14 03:15:00.500,0.0
2021-01-14 03:15:30.500,0.0
2021-01-14 03:16:00.500,0.0
2021-01-14 03:16:30.500,0.0
2021-01-14 03:17:00.500,0.0
2021-01-14 03:17:30.500,0.0
2021-01-14 03:18:00.500,0.0
2021-01-14 03:18:30.500,0.0
2021-01-14 03:19:00.500,0.0
2021-01-14 03:19:30.500,0.0
2021-01-14 03:20:00.500,0.0
2021-01-14 03:20:30.500,0.0
2021-01-14 03:21:00.500,0.0
2021-01-14 03:21:30.500,0.0
2021-01-14 03:22:00.500,0.0
2021-01-14 03:22:30.500,0.0
2021-01-14 03:23:00.500,0.0
2021-01-14 03:23:30.500,0.0
2021-01-14 03:24:00.500,0.0
2021-01-14 03:24:30.500,0.0
2021-01-14 03:25:00.500,0.0
2021-01-14 03:25:30.500,0.0
2021-01-14 03:26:00.500,0.0
2021-01-14 03:26:30.500,0.0
2021-01-14 03:27:00.500,0.0
2021-01-14 03:27:30.500,0.0
2021-01-14 03:28:00.500,0.0
2021-01-14 03:28:30.500,0.0
2021-01-14 03:29:00.500,0.0
2021-01-14 03:29:30.500,0.0
2021-01-14 03:30:00.500,0.0
2021-01-14 03:30:30.500,0.0
2021-01-14 03:31:00.500,0.0
2021-01-14 03:31:30.500,0.0
2021-01-14 03:32:00.500,0.0
2021-01-14 03:32:30.500,0.0
2021-01-14 03:33:00.500,0.0
2021-01-14 03:33:30.500,0.0
2021-01-14 03:34:00.500,1.0
2021-01-14 03:34:30.500,0.0
2021-01-14 03:35:00.500,0.0
2021-01-14 03:35:30.500,0.0
2021-01-14 03:36:00.500,0.0
2021-01-14 03:36:30.500,0.0
2021-01-14 03:37:00.500,0.0
2021-01-14 03:37:30.500,0.0
2021-01-14 03:38:00.500,0.0
2021-01-14 03:38:30.500,0.0
2021-01-14 03:39:00.500,0.0
2021-01-14 03:39:30.500,0.0
2021-01-14 03:40:00.500,0.0
2021-01-14 03:40:30.500,0.0
2021-01-14 03:41:00.500,0.0
2021-01-14 03:41:30.500,0.0
2021-01-14 03:42:00.500,0.0
2021-01-14 03:42:30.500,0.0
2021-01-14 03:43:00.500,0.0
2021-01-14 03:43:30.500,0.0
2021-01-14 03:44:00.500,0.0
2021-01-14 03:44:30.500,0.0
2021-01-14 03:45:00.500,0.0
2021-01-14 03:45:30.500,0.0
2021-01-14 03:46:00.500,0.0
2021-01-14 03:46:30.500,0.0
2021-01-14 03:47:00.500,0.0
2021-01-14 03:47:30.500,0.0
2021-01-14 03:48:00.500,0.0
2021-01-14 03:48:30.500,0.0
2021-01-14 03:49:00.500,0.0
2021-01-14 03:49:30.500,0.0
2021-01-14 03:50:00.500,0.0
2021-01-14 03:50:30.500,0.0
2021-01-14 03:51:00.500,0.0
2021-01-14 03:51:30.500,0.0
2021-01-14 03:52:00.500,0.0
2021-01-14 03:52:30.500,0.0
2021-01-14 03:53:00.500,0.0
2021-01-14 03:53:30.500,0.0
2021-01-14 03:54:00.500,0.0
2021-01-14 03:54:30.500,0.0
2021-01-14 03:55:00.500,0.0
2021-01-14 03:55:30.500,0.0
2021-01-14 03:56:00.500,0.0
2021-01-14 03:56:30.500,0.0
2021-01-14 03:57:00.500,0.0
2021-01-14 03:57:30.500,0.0
2021-01-14 03:58:00.500,0.0
2021-01-14 03:58:30.500,0.0
2021-01-14 03:59:00.500,0.0
2021-01-14 03:59:30.500,0.0
2021-01-14 04:00:00.500,0.0
2021-01-14 04:00:30.500,0.0
2021-01-14 04:01:00.500,0.0
2021-01-14 04:01:30.500,0.0
2021-01-14 04:02:00.500,0.0
2021-01-14 04:02:30.500,0.0
2021-01-14 04:03:00.500,0.0
2021-01-14 04:03:30.500,1.0
2021-01-14 04:04:00.500,0.0
2021-01-14 04:04:30.500,0.0
2021-01-14 04:05:00.500,0.0
2021-01-14 04:05:30.500,0.0
2021-01-14 04:06:00.500,0.0
2021-01-14 04:06:30.500,0.0
2021-01-14 04:07:00.500,0.0
2021-01-14 04:07:30.500,0.0
2021-01-14 04:08:00.500,0.0
2021-01-14 04:08:30.500,0.0
2021-01-14 04:09:00.500,0.0
2021-01-14 04:09:30.500,0.0
2021-01-14 04:10:00.500,0.0
2021-01-14 04:10:30.500,0.0
2021-01-14 04:11:00.500,0.0
2021-01-14 04:11:30.500,0.0
2021-01-14 04:12:00.500,0.0
2021-01-14 04:12:30.500,0.0
2021-01-14 04:13:00.500,0.0
2021-01-14 04:13:30.500,0.0
2021-01-14 04:14:00.500,0.0
2021-01-14 04:14:30.500,0.0
2021-01-14 04:15:00.500,0.0
2021-01-14 04:15:30.500,0.0
2021-01-14 04:16:00.500,0.0
2021-01-14 04:16:30.500,0.0
2021-01-14 04:17:00.500,0.0
2021-01-14 04:17:30.500,0.0
2021-01-14 04:18:00.500,0.0
2021-01-14 04:18:30.500,0.0
2021-01-14 04:19:00.500,0.0
2021-01-14 04:19:30.500,0.0
2021-01-14 04:20:00.500,0.0
2021-01-14 04:20:30.500,0.0
2021-01-14 04:21:00.500,0.0
2021-01-14 04:21:30.500,0.0
2021-01-14 04:22:00.500,0.0
2021-01-14 04:22:30.500,0.0
2021-01-14 04:23:00.500,0.0
2021-01-14 04:23:30.500,0.0
2021-01-14 04:24:00.500,0.0
2021-01-14 04:24:30.500,0.0
2021-01-14 04:25:00.500,0.0
2021-01-14 04:25:30.500,0.0
2021-01-14 04:26:00.500,0.0
2021-01-14 04:26:30.500,0.0
2021-01-14 04:27:00.500,0.0
2021-01-14 04:27:30.500,0.0
2021-01-14 04:28:00.500,0.0
2021-01-14 04:28:30.500,0.0
2021-01-14 04:29:00.500,0.0
2021-01-14 04:29:30.500,0.0
2021-01-14 04:30:00.500,0.0
2021-01-14 04:30:30.500,0.0
2021-01-14 04:31:00.500,0.0
2021-01-14 04:31:30.500,0.0
2021-01-14 04:32:00.500,0.0
2021-01-14 04:32:30.500,0.0
2021-01-14 04:33:00.500,0.0
2021-01-14 04:33:30.500,0.0
2021-01-14 04:34:00.500,1.0
2021-01-14 04:34:30.500,0.0
2021-01-14 04:35:00.500,0.0
2021-01-14 04:35:30.500,0.0
2021-01-14 04:36:00.500,0.0
2021-01-14 04:36:30.500,0.0
2021-01-14 04:37:00.500,0.0
2021-01-14 04:37:30.500,0.0
2021-01-14 04:38:00.500,0.0
2021-01-14 04:38:30.500,0.0
2021-01-14 04:39:00.500,0.0
2021-01-14 04:39:30.500,0.0
2021-01-14 04:40:00.500,0.0
2021-01-14 04:40:30.500,0.0
2021-01-14 04:41:00.500,0.0
2021-01-14 04:41:30.500,0.0
2021-01-14 04:42:00.500,0.0
2021-01-14 04:42:30.500,0.0
2021-01-14 04:43:00.500,0.0
2021-01-14 04:43:30.500,0.0
2021-01-14 04:44:00.500,0.0
2021-01-14 04:44:30.500,0.0
2021-01-14 04:45:00.500,0.0
2021-01-14 04:45:30.500,0.0
2021-01-14 04:46:00.500,0.0
2021-01-14 04:46:30.500,0.0
2021-01-14 04:47:00.500,0.0
2021-01-14 04:47:30.500,1.0
2021-01-14 04:48:00.500,0.0
2021-01-14 04:48:30.500,0.0
2021-01-14 04:49:00.500,0.0
2021-01-14 04:49:30.500,0.0
2021-01-14 04:50:00.500,0.0
2021-01-14 04:50:30.500,0.0
2021-01-14 04:51:00.500,0.0
2021-01-14 04:51:30.500,0.0
2021-01-14 04:52:00.500,0.0
2021-01-14 04:52:30.500,0.0
2021-01-14 04:53:00.500,0.0
2021-01-14 04:53:30.500,0.0
2021-01-14 04:54:00.500,0.0
2021-01-14 04:54:30.500,0.0
2021-01-14 04:55:00.500,0.0
2021-01-14 04:55:30.500,0.0
2021-01-14 04:56:00.500,0.0
2021-01-14 04:56:30.500,0.0
2021-01-14 04:57:00.500,0.0
2021-01-14 04:57:30.500,0.0
2021-01-14 04:58:00.500,0.0
2021-01-14 04:58:30.500,0.0
2021-01-14 04:59:00.500,0.0
2021-01-14 04:59:30.500,0.0
2021-01-14 05:00:00.500,0.0
2021-01-14 05:00:30.500,0.0
2021-01-14 05:01:00.500,0.0
2021-01-14 05:01:30.500,0.0
2021-01-14 05:02:00.500,0.0
2021-01-14 05:02:30.500,0.0
2021-01-14 05:03:00.500,0.0
2021-01-14 05:03:30.500,0.0
2021-01-14 05:04:00.500,0.0
2021-01-14 05:04:30.500,0.0
2021-01-14 05:05:00.500,0.0
2021-01-14 05:05:30.500,0.0
2021-01-14 05:06:00.500,0.0
2021-01-14 05:06:30.500,0.0
2021-01-14 05:07:00.500,0.0
2021-01-14 05:07:30.500,0.0
2021-01-14 05:08:00.500,0.0
2021-01-14 05:08:30.500,0.0
2021-01-14 05:09:00.500,0.0
2021-01-14 05:09:30.500,0.0
2021-01-14 05:10:00.500,0.0
2021-01-14 05:10:30.500,0.0
2021-01-14 05:11:00.500,0.0
2021-01-14 05:11:30.500,0.0
2021-01-14 05:12:00.500,0.0
2021-01-14 05:12:30.500,0.0
2021-01-14 05:13:00.500,0.0
2021-01-14 05:13:30.500,0.0
2021-01-14 05:14:00.500,0.0
2021-01-14 05:14:30.500,0.0
2021-01-14 05:15:00.500,0.0
2021-01-14 05:15:30.500,0.0
2021-01-14 05:16:00.500,0.0
2021-01-14 05:16:30.500,0.0
2021-01-14 05:17:00.500,0.0
2021-01-14 05:17:30.500,0.0
2021-01-14 05:18:00.500,0.0
2021-01-14 05:18:30.500,0.0
2021-01-14 05:19:00.500,0.0
2021-01-14 05:19:30.500,0.0
2021-01-14 05:20:00.500,0.0
2021-01-14 05:20:30.500,0.0
2021-01-14 05:21:00.500,0.0
2021-01-14 05:21:30.500,0.0
2021-01-14 05:22:00.500,0.0
2021-01-14 05:22:30.500,0.0
2021-01-14 05:23:00.500,0.0
2021-01-14 05:23:30.500,0.0
2021-01-14 05:24:00.500,0.0
2021-01-14 05:24:30.500,0.0
2021-01-14 05:25:00.500,0.0
2021-01-14 05:25:30.500,0.0
2021-01-14 05:26:00.500,0.0
2021-01-14 05:26:30.500,0.0
2021-01-14 05:27:00.500,0.0
2021-01-14 05:27:30.500,0.0
2021-01-14 05:28:00.500,1.0
2021-01-14 05:28:30.500,0.0
2021-01-14 05:29:00.500,0.0
2021-01-14 05:29:30.500,0.0
2021-01-14 05:30:00.500,0.0
2021-01-14 05:30:30.500,0.0
2021-01-14 05:31:00.500,0.0
2021-01-14 05:31:30.500,0.0
2021-01-14 05:32:00.500,0.0
2021-01-14 05:32:30.500,0.0
2021-01-14 05:33:00.500,0.0
2021-01-14 05:33:30.500,0.0
2021-01-14 05:34:00.500,0.0
2021-01-14 05:34:30.500,0.0
2021-01-14 05:35:00.500,0.0
2021-01-14 05:35:30.500,0.0
2021-01-14 05:36:00.500,0.0
2021-01-14 05:36:30.500,0.0
2021-01-14 05:37:00.500,0.0
2021-01-14 05:37:30.500,0.0
2021-01-14 05:38:00.500,0.0
2021-01-14 05:38:30.500,0.0
2021-01-14 05:39:00.500,0.0
2021-01-14 05:39:30.500,0.0
2021-01-14 05:40:00.500,0.0
2021-01-14 05:40:30.500,0.0
2021-01-14 05:41:00.500,0.0
2021-01-14 05:41:30.500,0.0
2021-01-14 05:42:00.500,0.0
2021-01-14 05:42:30.500,0.0
2021-01-14 05:43:00.500,0.0
2021-01-14 05:43:30.500,0.0
2021-01-14 05:44:00.500,0.0
2021-01-14 05:44:30.500,0.0
2021-01-14 05:45:00.500,0.0
2021-01-14 05:45:30.500,0.0
2021-01-14 05:46:00.500,0.0
2021-01-14 05:46:30.500,0.0
2021-01-14 05:47:00.500,0.0
2021-01-14 05:47:30.500,0.0
2021-01-14 05:48:00.500,0.0
2021-01-14 05:48:30.500,0.0
2021-01-14 05:49:00.500,0.0
2021-01-14 05:49:30.500,0.0
2021-01-14 05:50:00.500,0.0
2021-01-14 05:50:30.500,0.0
2021-01-14 05:51:00.500,0.0
2021-01-14 05:51:30.500,0.0
2021-01-14 05:52:00.500,0.0
2021-01-14 05:52:30.500,0.0
2021-01-14 05:53:00.500,0.0
2021-01-14 05:53:30.500,0.0
2021-01-14 05:54:00.500,0.0
2021-01-14 05:54:30.500,0.0
2021-01-14 05:55:00.500,0.0
2021-01-14 05:55:30.500,0.0
2021-01-14 05:56:00.500,0.0
2021-01-14 05:56:30.500,0.0
2021-01-14 05:57:00.500,0.0
2021-01-14 05:57:30.500,0.0
2021-01-14 05:58:00.500,0.0
2021-01-14 05:58:30.500,0.0
2021-01-14 05:59:00.500,0.0
2021-01-14 05:59:30.500,0.0
2021-01-14 06:00:00.500,0.0
2021-01-14 06:00:30.500,0.0
2021-01-14 06:01:00.500,0.0
2021-01-14 06:01:30.500,0.0
2021-01-14 06:02:00.500,0.0
2021-01-14 06:02:30.500,0.0
2021-01-14 06:03:00.500,0.0
2021-01-14 06:03:30.500,0.0
2021-01-14 06:04:00.500,0.0
2021-01-14 06:04:30.500,0.0
2021-01-14 06:05:00.500,0.0
2021-01-14 06:05:30.500,0.0
2021-01-14 06:06:00.500,0.0
2021-01-14 06:06:30.500,0.0
2021-01-14 06:07:00.500,0.0
2021-01-14 06:07:30.500,0.0
2021-01-14 06:08:00.500,0.0
2021-01-14 06:08:30.500,0.0
2021-01-14 06:09:00.500,0.0
2021-01-14 06:09:30.500,0.0
2021-01-14 06:10:00.500,0.0
2021-01-14 06:10:30.500,0.0
2021-01-14 06:11:00.500,0.0
2021-01-14 06:11:30.500,0.0
2021-01-14 06:12:00.500,0.0
2021-01-14 06:12:30.500,0.0
2021-01-14 06:13:00.500,0.0
2021-01-14 06:13:30.500,0.0
2021-01-14 06:14:00.500,0.0
2021-01-14 06:14:30.500,0.0
2021-01-14 06:15:00.500,0.0
2021-01-14 06:15:30.500,0.0
2021-01-14 06:16:00.500,0.0
2021-01-14 06:16:30.500,0.0
2021-01-14 06:17:00.500,0.0
2021-01-14 06:17:30.500,0.0
2021-01-14 06:18:00.500,0.0
2021-01-14 06:18:30.500,0.0
2021-01-14 06:19:00.500,0.0
2021-01-14 06:19:30.500,0.0
2021-01-14 06:20:00.500,0.0
2021-01-14 06:20:30.500,0.0
2021-01-14 06:21:00.500,0.0
2021-01-14 06:21:30.500,0.0
2021-01-14 06:22:00.500,0.0
2021-01-14 06:22:30.500,0.0
2021-01-14 06:23:00.500,0.0
2021-01-14 06:23:30.500,0.0
2021-01-14 06:24:00.500,0.0
2021-01-14 06:24:30.500,0.0
2021-01-14 06:25:00.500,0.0
2021-01-14 06:25:30.500,0.0
2021-01-14 06:26:00.500,0.0
2021-01-14 06:26:30.500,0.0
2021-01-14 06:27:00.500,0.0
2021-01-14 06:27:30.500,0.0
2021-01-14 06:28:00.500,0.0
2021-01-14 06:28:30.500,0.0
2021-01-14 06:29:00.500,0.0
2021-01-14 06:29:30.500,0.0
2021-01-14 06:30:00.500,0.0
2021-01-14 06:30:30.500,0.0
2021-01-14 06:31:00.500,0.0
2021-01-14 06:31:30.500,0.0
2021-01-14 06:32:00.500,0.0
2021-01-14 06:32:30.500,0.0
2021-01-14 06:33:00.500,0.0
2021-01-14 06:33:30.500,0.0
2021-01-14 06:34:00.500,0.0
2021-01-14 06:34:30.500,0.0
2021-01-14 06:35:00.500,0.0
2021-01-14 06:35:30.500,0.0
2021-01-14 06:36:00.500,0.0
2021-01-14 06:36:30.500,0.0
2021-01-14 06:37:00.500,0.0
2021-01-14 06:37:30.500,0.0
2021-01-14 06:38:00.500,0.0
2021-01-14 06:38:30.500,0.0
2021-01-14 06:39:00.500,0.0
2021-01-14 06:39:30.500,0.0
2021-01-14 06:40:00.500,0.0
2021-01-14 06:40:30.500,0.0
2021-01-14 06:41:00.500,0.0
2021-01-14 06:41:30.500,0.0
2021-01-14 06:42:00.500,0.0
2021-01-14 06:42:30.500,0.0
